country,indicator,date,year_week,value,source,url
Hungary,Daily hospital occupancy,2020-07-09,2020-W28,131,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-07-10,2020-W28,133,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-07-11,2020-W28,129,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-07-12,2020-W28,128,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-07-13,2020-W29,127,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-07-14,2020-W29,131,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-07-15,2020-W29,125,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-07-16,2020-W29,109,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-07-17,2020-W29,83,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-07-18,2020-W29,83,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-07-19,2020-W29,82,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-07-20,2020-W30,83,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-07-21,2020-W30,78,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-07-22,2020-W30,76,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-07-23,2020-W30,76,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-07-24,2020-W30,70,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-07-25,2020-W30,68,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-07-26,2020-W30,69,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-07-27,2020-W31,71,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-07-28,2020-W31,76,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-07-29,2020-W31,76,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-07-30,2020-W31,76,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-07-31,2020-W31,73,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-01,2020-W31,73,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-02,2020-W31,71,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-03,2020-W32,74,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-04,2020-W32,75,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-05,2020-W32,72,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-06,2020-W32,74,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-07,2020-W32,72,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-08,2020-W32,69,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-09,2020-W32,73,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-10,2020-W33,61,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-11,2020-W33,62,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-12,2020-W33,64,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-13,2020-W33,66,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-14,2020-W33,64,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-15,2020-W33,63,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-16,2020-W33,62,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-17,2020-W34,62,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-18,2020-W34,60,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-19,2020-W34,57,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-20,2020-W34,57,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-21,2020-W34,58,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-22,2020-W34,60,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-23,2020-W34,59,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-24,2020-W35,59,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-25,2020-W35,57,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-26,2020-W35,64,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-27,2020-W35,69,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-28,2020-W35,78,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-29,2020-W35,90,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-30,2020-W35,90,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-08-31,2020-W36,93,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-01,2020-W36,96,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-02,2020-W36,98,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-03,2020-W36,100,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-04,2020-W36,120,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-05,2020-W36,139,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-06,2020-W36,151,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-07,2020-W37,151,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-08,2020-W37,192,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-09,2020-W37,221,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-10,2020-W37,234,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-11,2020-W37,259,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-12,2020-W37,282,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-13,2020-W37,282,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-14,2020-W38,287,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-15,2020-W38,306,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-16,2020-W38,324,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-17,2020-W38,328,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-18,2020-W38,374,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-19,2020-W38,386,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-20,2020-W38,404,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-21,2020-W39,463,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-22,2020-W39,534,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-23,2020-W39,558,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-24,2020-W39,549,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-25,2020-W39,577,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-26,2020-W39,589,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-27,2020-W39,620,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-28,2020-W40,693,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-29,2020-W40,755,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-09-30,2020-W40,773,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-01,2020-W40,757,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-02,2020-W40,740,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-03,2020-W40,704,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-04,2020-W40,685,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-05,2020-W41,649,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-06,2020-W41,627,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-07,2020-W41,656,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-08,2020-W41,804,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-09,2020-W41,993,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-10,2020-W41,1174,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-11,2020-W41,1252,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-12,2020-W42,1418,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-13,2020-W42,1519,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-14,2020-W42,1538,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-15,2020-W42,1555,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-16,2020-W42,1642,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-17,2020-W42,1693,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-18,2020-W42,1712,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-19,2020-W43,1896,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-20,2020-W43,1960,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-21,2020-W43,2023,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-22,2020-W43,2132,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-23,2020-W43,2209,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-24,2020-W43,2245,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-25,2020-W43,2449,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-26,2020-W44,2602,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-27,2020-W44,2891,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-28,2020-W44,3166,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-29,2020-W44,3197,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-30,2020-W44,3753,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-10-31,2020-W44,4048,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-01,2020-W44,4205,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-02,2020-W45,4417,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-03,2020-W45,4767,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-04,2020-W45,4871,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-05,2020-W45,5183,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-06,2020-W45,5489,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-07,2020-W45,5612,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-08,2020-W45,5803,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-09,2020-W46,6061,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-10,2020-W46,6153,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-11,2020-W46,6352,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-12,2020-W46,6426,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-13,2020-W46,6690,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-14,2020-W46,7029,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-15,2020-W46,7013,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-16,2020-W47,7236,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-17,2020-W47,7477,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-18,2020-W47,7499,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-19,2020-W47,7532,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-20,2020-W47,7512,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-21,2020-W47,7358,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-22,2020-W47,7278,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-23,2020-W48,7461,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-24,2020-W48,7598,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-25,2020-W48,7718,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-26,2020-W48,7537,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-27,2020-W48,7591,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-28,2020-W48,7536,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-29,2020-W48,7590,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-11-30,2020-W49,7734,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-01,2020-W49,7884,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-02,2020-W49,7732,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-03,2020-W49,7693,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-04,2020-W49,7812,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-05,2020-W49,7695,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-06,2020-W49,7709,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-07,2020-W50,7932,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-08,2020-W50,8045,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-09,2020-W50,7945,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-10,2020-W50,7869,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-11,2020-W50,7841,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-12,2020-W50,7807,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-13,2020-W50,7646,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-14,2020-W51,7667,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-15,2020-W51,7845,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-16,2020-W51,7639,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-17,2020-W51,7522,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-18,2020-W51,7335,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-19,2020-W51,7295,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-20,2020-W51,7022,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-21,2020-W52,7097,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-22,2020-W52,7124,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-23,2020-W52,6727,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-24,2020-W52,6382,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-25,2020-W52,6006,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-26,2020-W52,6003,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-27,2020-W52,6072,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-28,2020-W53,6261,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-29,2020-W53,6298,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-30,2020-W53,6155,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2020-12-31,2020-W53,5856,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-01,2020-W53,5648,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-02,2020-W53,5529,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-03,2020-W53,5619,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-04,2021-W01,5667,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-05,2021-W01,5760,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-06,2021-W01,5646,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-07,2021-W01,5387,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-08,2021-W01,5297,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-09,2021-W01,5126,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-10,2021-W01,4980,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-11,2021-W02,5065,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-12,2021-W02,5005,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-13,2021-W02,4870,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-14,2021-W02,4689,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-15,2021-W02,4600,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-16,2021-W02,4408,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-17,2021-W02,4345,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-18,2021-W03,4445,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-19,2021-W03,4445,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-20,2021-W03,4218,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-21,2021-W03,4049,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-22,2021-W03,3959,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-23,2021-W03,3854,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-24,2021-W03,3793,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-25,2021-W04,3814,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-26,2021-W04,3815,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-27,2021-W04,3809,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-28,2021-W04,3669,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-29,2021-W04,3649,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-30,2021-W04,3582,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-01-31,2021-W04,3562,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-02-01,2021-W05,3682,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-02-02,2021-W05,3729,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-02-03,2021-W05,3697,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-02-04,2021-W05,3648,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-02-05,2021-W05,3638,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-02-06,2021-W05,3601,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-02-07,2021-W05,3578,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-02-08,2021-W06,3717,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-02-09,2021-W06,3792,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-02-10,2021-W06,3747,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-02-11,2021-W06,3799,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-02-12,2021-W06,3828,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-02-13,2021-W06,3771,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-02-14,2021-W06,3755,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-02-15,2021-W07,3883,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-02-16,2021-W07,3979,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-02-17,2021-W07,4014,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-02-18,2021-W07,4021,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-02-19,2021-W07,4024,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
Hungary,Daily hospital occupancy,2021-02-20,2021-W07,4147,Other_Website,http://pandemia.hu/koronavirus-magyarorszag/
